"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"1962",1.666024,31.05635,0.163131,0.164829,4.6e-05,29820.3577138525,0.596173669803357,0.000565457622042054,29803.8818520753,0.59450802444137,0.000566895405214484,29781.6427082767,0.592837336034098,0.000569046039267776,29754.2977770103,0.591185669363172,0.000572124124119149,29723.4699896599,0.589597026228408,0.000576461532571311,29692.214626531,0.588137457882693,0.000582586831188949
"1963",2.312483,122.77025,0.270483,0.224188,4e-06,500010.486222261,0.599999999999232,0.00100368584033528,500010.486222261,0.599999999998868,0.00100368584033528,500010.486222261,0.599999999998622,0.00100368584033528,500010.486222261,0.599999999998566,0.00100368584033528,500010.486222261,0.599999999998657,0.00100368584033528,500010.486222261,0.599999999998046,0.00100368584033528
"1964",2.394063,96.64731,0.176395,0.244227,3e-05,65746.5340329813,0.599984858429255,0.000405582171296847,65746.5331709063,0.599977523192732,0.000405582374199694,65746.5327400769,0.599971311612844,0.000405582678743627,65746.5342669006,0.599967696129975,0.000405583120182492,65746.5409680554,0.599967011995258,0.00040558401528128,65746.5724036605,0.599964122403925,0.000405588202337745
"1965",0.70723,99.07638,0.262587,0.334567,8.2e-05,3342.11968323778,0.572195484567598,0.000215017075753592,2874.41387275963,0.563795714171965,0.000224147788738458,1949.8833421699,0.553543958038695,0.000246919887461702,2.03646222287735e-47,0.061082939956362,0.00028690257080846,6.18192244575303e-48,0.0369290669515324,0.000206108304216425,4.78836810128049e-48,0.0260104442530722,0.000203506820736643
"1966",0.942228,71.74409,0.10926,0.015885,7.3e-05,11491.4863774794,0.591840836187707,0.000299433819981297,11431.6628712013,0.588707465332713,0.000305421035665377,11355.0810984546,0.585593873300608,0.000315768465073498,11270.5642106713,0.582667786199746,0.000333902465295599,11193.4619232927,0.580100566928134,0.000367630537105063,11126.7621576032,0.577571867996458,0.000440718658303927
"1967",1.823278,113.44463,0.27164,0.245056,8.7e-05,15392.0873688233,0.598730483702893,0.000207893083669772,15388.3224108856,0.598130841754783,0.000208283274592158,15384.5724501121,0.597614643531417,0.00020902080606683,15384.0101011195,0.597283747292107,0.000210603597004915,15392.6339361903,0.597007213536136,0.000216083968022468,15488.8337534251,0.594784058759473,0.000279371781372612
"1968",0.614813,139.91597,0.134489,0.25916,4.4e-05,9144.33652763145,0.590565479655085,0.000263020951270143,8968.30102550923,0.586724254591911,0.000278522456857446,8725.62280273021,0.582832656778181,0.00031671627864707,7545.28791659586,0.577595547125147,0.000438799979966559,2.69453560333034e-23,0.0654196268076786,0.000758268469595413,1.68930029420486e-23,0.0300394808240901,0.000413712947794068
"1969",0.875687,80.28278,0.267846,0.012129,8.9e-05,6766.24880510565,0.586200391775209,0.000232462702955696,6625.37753447268,0.58125610056374,0.000240786562846692,6418.16853229652,0.57572441945083,0.000256370680635679,6115.87746374404,0.569443958554979,0.00028619452568742,5611.01891668281,0.561750109761386,0.00034887356473088,4.65957334061737e-16,0.595725708243279,0.000471509917006716
"1970",0.819948,77.83148,0.291384,0.27736,3.2e-05,12996.4631195141,0.59070030295389,0.000354467553711295,12816.3186104167,0.586895591986237,0.00036026393693443,12540.4628022512,0.582615614359474,0.000371558857106701,12146.3127540047,0.577997569492008,0.000393897520918829,11443.3161862593,0.573576833605827,0.000437615353589411,2586.54207560464,0.569309052283883,0.000564186395529245
"1971",2.108744,44.27576,0.132646,0.126719,2.6e-05,72215.5647833969,0.599812207824123,0.000645986097680163,72215.4393715469,0.599719098418051,0.000646000463817283,72215.275505504,0.599628019026432,0.000646021902804097,72215.0980514437,0.599543064096659,0.000646051698433928,72214.9568647386,0.599471005416503,0.000646091799293235,72214.9307494276,0.599419855839244,0.000646146806824547
