"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"2421",2.387612,90.22442,0.286679,0.281823,7.8e-05,22755.5752539117,0.599462735721611,0.000250153388874872,22754.80770626,0.599201154497943,0.000250232082921764,22753.9370114466,0.598963344260806,0.000250364324055661,22753.4250992957,0.598787525231989,0.000250591022079129,22754.0127761025,0.598689628999283,0.000251082807058123,22757.8600623215,0.598539365171633,0.000253013929570795
"2422",2.145132,66.43112,0.233083,0.100964,5.4e-05,33956.5795375615,0.599571506183889,0.000355827320523926,33956.0574747852,0.599360894421497,0.000355880428375786,33955.404945096,0.599159906343842,0.000355964310550693,33954.8073741226,0.598987622645052,0.000356091584390776,33954.6063284419,0.598868108739441,0.000356294600098365,33955.2721218689,0.59880288080081,0.000356698758787016
"2423",2.477729,130.63579,0.112086,0.051061,7.7e-05,30652.5532192876,0.599951446804863,0.000220960676882113,30652.5461157904,0.599929187600015,0.000220962038249867,30652.5435808501,0.599913525595105,0.000220964179277295,30652.5586290983,0.599908202945097,0.000220968480305136,30652.6555833022,0.599898083570739,0.000220991654372493,30656.8027621008,0.599746695359825,0.000221949826222995
"2424",0.667652,47.81146,0.385832,0.245457,6e-05,5.16851251104904,0.51478584088503,0.000255867421595117,21.0723205386477,0.509846677183758,0.000228409948971545,0.0583465976862704,0.504719138993827,0.000231201353154119,2.58140396690211e-17,0.473163149395405,0.000541455428633758,2.51559707424114e-25,0.472192408141635,0.000613418869757473,3.97614198167404e-40,0.505230588741907,0.00202283693606326
"2425",1.92603,124.45637,0.386789,0.234101,1.1e-05,127460.532900054,0.599999495075454,0.000553137892354395,127460.532906455,0.599999244776298,0.000553137892983985,127460.532924252,0.599999056352263,0.000553137894035228,127460.532971355,0.599999005435678,0.000553137895877639,127460.533118583,0.599998968208989,0.000553137901343714,127460.531235897,0.599997896802157,0.000553137836874512
"2426",1.265749,109.82048,0.305263,0.277482,3.3e-05,24364.9617419216,0.598814147077664,0.000322061799864712,24358.3380815899,0.598222958638962,0.000322505005163361,24351.3389875173,0.597683564524814,0.000323377546750072,24350.7452473108,0.597334687992071,0.000325202772538812,24366.7613270775,0.597125118876453,0.000330211861149355,23844.6570114175,0.595671165297364,0.000341831211218818
"2427",2.174514,148.24546,0.326365,0.077489,9e-05,20054.4421674269,0.599803858925788,0.000180526967116466,20054.3184386047,0.599711722247156,0.000180543625122576,20054.2638258293,0.599646453419216,0.000180575079490003,20054.5193626456,0.599615075377308,0.000180665954464772,20057.6147797959,0.599448612108333,0.000181631000879781,0.000928993282668596,0.481874198378895,0.00159316573389243
"2428",2.051531,143.23733,0.346431,0.013137,5.1e-05,34508.1956672892,0.599957884008891,0.000243271992828395,34508.1881577981,0.599937784588296,0.000243273223092621,34508.1876955164,0.599923545024539,0.000243275355737459,34508.2167093491,0.59991822339367,0.00024328057100314,34508.4657113507,0.599893644334194,0.000243322428241498,34500.5015119916,0.599312354035714,0.000242677498605696
"2429",2.225388,73.79127,0.10613,0.152677,5.1e-05,38791.3721863199,0.599770907164404,0.000359797515174647,38791.2121555955,0.599659446951429,0.000359817752983555,38791.0289803703,0.599557171135651,0.000359848994929989,38790.9060167531,0.599477502950097,0.00035989504852526,38790.9809975156,0.599433998353268,0.000359969200938401,38791.4695067263,0.599417341492388,0.000360138399284172
"2430",1.538567,70.76244,0.27858,0.013376,8.3e-05,15367.2792886405,0.597003114841984,0.000267723561681187,15353.7130101765,0.595638196968999,0.000268877509245923,15336.062251738,0.594296700557756,0.000270859014517433,15317.5513186351,0.593078816401878,0.000274285897450261,15304.4077388133,0.592101572461767,0.000280681579626638,15304.1440615955,0.5913039954184,0.000295204475966162
