"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"6338",0.70249,68.78312,0.266665,0.320292,8.4e-05,3061.22340263135,0.562307163804888,0.000256869525782271,2715.94442554333,0.554630898454363,0.000260491506757278,2185.89514825976,0.545396541804858,0.000273786355438782,1129.27113087999,0.532724574031713,0.0003036744968319,0.0108863181967158,0.481797334386127,0.000325741837968792,6.32549051047818e-23,0.576972547084401,0.00118192723314535
"6339",2.443991,115.39551,0.261825,0.240708,4.7e-05,40940.1106984952,0.599957167628206,0.00028958630187911,40940.103214232,0.599936551763385,0.000289587497612525,40940.0988900334,0.599920089893269,0.000289589401581068,40940.1100940348,0.599912185132643,0.000289592718824918,40940.1718880053,0.599907849427428,0.000289603771322324,40940.9120771176,0.5998573364624,0.000289738946038617
"6340",1.739237,34.33905,0.279168,0.187545,1.6e-05,82619.3503572105,0.599537232864953,0.000879863015441534,82618.482815354,0.59930707416294,0.000879931213421524,82617.291144661,0.599075901039054,0.000880034177962388,82615.8462325178,0.598848211392087,0.000880180371621912,82614.3229196085,0.598633179460838,0.000880382093303005,82613.0565105821,0.598445115978205,0.000880658893509591
"6341",1.851527,78.20815,0.246832,0.034602,3.9e-05,41562.4333385636,0.599778232974457,0.000382798715641912,41562.2404935717,0.59966833893947,0.000382819358313558,41562.0182717272,0.599565854557566,0.000382852361383736,41561.8799661257,0.599485070505084,0.000382903425265311,41562.0287750766,0.599440088797417,0.000382992012573043,41562.8540327184,0.599414897903614,0.000383220793645558
"6342",1.945162,47.21386,0.256151,0.340342,1.9e-05,72731.9168984887,0.599726683110558,0.000696935429217024,72731.5793748716,0.599590077785404,0.000696965797368133,72731.1338303155,0.59945492173786,0.000697012388853934,72730.6510743207,0.599327629141036,0.000697079623241977,72730.286190111,0.599219590493657,0.000697174562704649,72730.297260346,0.599144535679921,0.000697312981600904
"6343",1.655944,101.15691,0.299381,0.283458,1.4e-05,83897.7751001148,0.599977024877546,0.000544842802391242,83897.772084642,0.599965478260558,0.000544843371420853,83897.7719952044,0.599955477632263,0.000544844308846908,83897.7839080978,0.599949914906988,0.000544845821679031,83897.8269779294,0.599949231507938,0.000544849101128909,83898.003773243,0.599941062048971,0.000544863295190355
"6344",1.305327,90.70847,0.165653,0.26043,3.6e-05,27443.4514123123,0.598761251273172,0.000368468696366215,27438.4867283553,0.598173466116893,0.000368964112568491,27433.2137233977,0.597643918797698,0.00036982754074778,27431.3171062975,0.597271472454878,0.000371364017008611,27438.914719458,0.597110407084388,0.000374690471182351,27474.0015211654,0.596867863484185,0.000386987026220557
"6345",2.207748,30.68338,0.183043,0.39651,6.5e-05,24335.0896694198,0.595777751608453,0.000478772384688761,24319.2237731431,0.593961384077311,0.000480179832670637,24297.769726053,0.592135090300713,0.000482286858660166,24271.2512932896,0.59032385256525,0.000485310023921331,24241.0398830453,0.588572871029177,0.000489587273030013,24209.7554867978,0.586949272019052,0.000495663556194758
"6346",2.18715,46.41582,0.322337,0.152653,6.5e-05,26277.5305476126,0.598418632326179,0.000376914377097157,26273.2520061265,0.597665131010994,0.000377267732855132,26267.4462750113,0.596913692839388,0.000377821428265983,26260.5751040589,0.59619021222263,0.000378656144866489,26253.7117015322,0.595539258248492,0.000379917465428007,26248.6235728251,0.595011465184471,0.000381916264865158
"6347",1.182938,47.95315,0.261968,0.104586,2.4e-05,36665.079263469,0.597683631593681,0.000587475101188886,36650.0176247844,0.596594445040025,0.000588440663767829,36629.4048600448,0.595490768953925,0.00058999594473299,36604.8584994762,0.594409926192667,0.000592430124029847,36580.8157116224,0.593425935003611,0.000596260528768088,36565.600154634,0.592638521076512,0.000602520900486877
