"","alpha_0","beta","gamma","w","a","N_Lin.N","Mean_Lin.Z_mean","Var_Lin.Z_var","N_SD025.N","Mean_SD025.Z_mean","Var_SD025.Z_var","N_SD050.N","Mean_SD050.Z_mean","Var_SD050.Z_var","N_SD075.N","Mean_SD075.Z_mean","Var_SD075.Z_var","N_SD100.N","Mean_SD100.Z_mean","Var_SD100.Z_var","N_SD125.N","Mean_SD125.Z_mean","Var_SD125.Z_var"
"9163",1.715231,93.35747,0.203807,0.057519,6.7e-05,18341.4136092185,0.560588893961114,0.000145479032528247,16075.5056895505,0.548542194784161,0.000138763795202207,13265.3707352041,0.535257079985992,0.000139878684059468,10903.0322919655,0.524533120828954,0.000141671321469961,5.26149578132717e-11,0.173043593449145,0.000685502930446531,5.13842498443208e-13,0.105331521992485,0.000363944710880153
"9164",2.247192,84.82155,0.120632,0.117608,8.2e-05,21260.5370502209,0.562591319115337,0.000123194402531958,19455.8461114984,0.551927750514326,0.000123151120546867,17438.177173489,0.54154447853808,0.000133592942424783,14797.6903150965,0.529221478035032,0.000159792905236588,9785.15215130607,0.507538833715427,0.000250150223713048,24573.119544488,0.593704639098421,0.000268385877762124
"9165",2.142719,58.08682,0.379919,0.202538,4.3e-05,30477.6197191867,0.555173302270496,0.000170354470089249,28569.9515592413,0.547050121265518,0.00016953478530119,26274.1416542975,0.538301394064504,0.000177059742111329,23237.6136133755,0.527856315575938,0.00019752062912562,18900.6510536738,0.514468518778524,0.000244312730600411,3133.47119793391,0.474060569371066,0.000410107103218756
"9166",1.941269,103.91149,0.299187,0.108551,1.1e-05,139754.245153327,0.590396152372916,0.000200745238412151,138181.79706947,0.586675396045653,0.000209058777754084,136117.616452759,0.582887424123443,0.000225848531156429,133509.949988243,0.57892735505747,0.000263266378050387,127606.047860932,0.572571955092292,0.000373308476388065,2077.06632018926,0.516240386193913,0.000912101294888228
"9167",0.645206,124.8039,0.219151,0.019421,8.6e-05,9.34936694506083e-20,0.0517145635194566,0.000144922650699346,1.49166329614188e-18,0.0673257147082925,0.000155270631232985,2.36780648891259e-18,0.0685488004497348,0.000138740802877437,1.75381483081663e-18,0.0578427385879421,0.000121847905325779,1.24578962821226e-18,0.0432246133707247,0.000107508466606758,1.05446235241169e-18,0.0304248341086259,9.95265772246804e-05
"9168",1.710122,124.91535,0.253073,0.276139,9e-05,11178.8269989776,0.566638878161003,0.000140545129505613,7510.81593957672,0.542974936151,0.000125617160832124,1.73572800589611e-18,0.135136165159398,0.00020130524139848,4.23260321681275e-19,0.109881786240107,0.000153098714030967,4.54477367213702e-20,0.0820733271309197,0.000139667115924695,5.34370213663262e-21,0.0536774600592112,0.000127118507656155
"9169",1.048741,124.33632,0.228849,0.164212,1e-05,66054.72933775,0.575317003115016,0.000227582808516424,57324.9906402158,0.564757741372104,0.000249219234342377,43074.1538741872,0.552755437946857,0.000297996752715841,12772.792339591,0.533014556478131,0.000418070328805484,7.06759299312586e-18,0.0849964132418525,0.000543745745244506,2.09463169197266e-18,0.0457317039230043,0.000314504156327573
"9170",0.607372,47.48596,0.154949,0.188542,4e-06,74527.6131515413,0.541781893183311,0.000627712661507594,69120.0290971142,0.535303780843428,0.000611821727013094,63048.200767886,0.528670794966358,0.000621589596295539,57410.7354169471,0.523117078221721,0.00065375221761983,50078.5327317515,0.517783088267608,0.000781136088696233,3.17245261487056,0.597160870206693,0.0012242004179562
"9171",2.372285,99.45666,0.198134,0.233986,1.7e-05,110009.073088381,0.588836494407843,0.000173113630610228,108620.089460355,0.584689716883309,0.000181638433614012,106794.673475221,0.580454067461591,0.000198314231547003,104420.750403456,0.575945903575831,0.000233882393340449,99414.7289323657,0.568853816623841,0.00033071452401828,23435.4977443989,0.521467609686654,0.000722870756131545
"9172",0.990613,96.97901,0.39425,0.107028,2.2e-05,8931.25882295641,0.547503370143158,0.000301402688529245,2244.5167713103,0.521962917130655,0.000192469453812589,8.97900592981937e-32,0.1186304707978,0.000334675239012755,7.57883959623672e-33,0.0912616519330372,0.000237784470859641,1.32589458490282e-33,0.0681980989798174,0.000197626383014442,5.13738134494129e-34,0.0490034512054661,0.0001706129785201
"9173",0.704324,119.05866,0.377893,0.385744,4.9e-05,1.11904230285397e-36,0.0538676681872885,0.000142302566416304,1.80366696392834e-34,0.0669830411070546,0.000140360467650546,1.44366539491861e-33,0.0677246456030066,0.000124749593846649,1.09198805899088e-33,0.0581766334495023,0.000110126541521537,3.73739442828128e-34,0.0441514424706383,9.71020595736001e-05,1.12159372752399e-34,0.0313643979237884,9.03330986476885e-05
"9174",1.028198,105.67675,0.108388,0.190802,3.3e-05,20527.6175620307,0.562311926081914,0.000251678151691024,16056.8374124792,0.544514841993067,0.000222504371163388,6.94506663313232e-06,0.146369529539372,0.000626979575148849,1.85167063932276e-06,0.102329159637721,0.000297631963174459,7.85797597223994e-07,0.0731922557495302,0.000233752912877687,4.14883443501043e-07,0.049315384328163,0.000203204818490065
"9175",1.859332,41.99494,0.157964,0.177619,4e-06,385887.290979324,0.590618062871843,0.000532613054280217,384449.031440446,0.587217431951264,0.000539083147886392,382566.323697432,0.583775429151115,0.000549063481169234,380302.900655378,0.580367381440312,0.000564107825887632,377829.469041335,0.57712908954356,0.000586794137729478,375469.517577256,0.574260405052553,0.000621577357393814
